SNP,miss_prop
V1880,0.11
V1881,0.37
V1882,0.26
V1883,0.15
V1884,0.37
V1885,0.26
V1886,0.22
V1887,0.3
V1888,0.3
V1889,0.33
V1890,0.11
V1891,0.37
V1892,0.22
V1893,0.37
V1894,0.37
V1895,0.22
V1896,0.37
V1897,0.37
V1898,0.22
V1899,0.3
V1900,0.19
V1901,0.33
V1902,0.22
V1903,0.19
V1904,0.3
V1905,0.3
V1906,0.04
V1907,0.33
V1908,0.19
V1909,0.26
V1910,0.33
V1911,0.19
V1912,0.33
V1913,0.07
V1914,0.22
V1915,0.3
V1916,0.37
V1917,0.04
V1918,0.22
V1919,0.19
V1920,0.19
V1921,0.11
V1922,0.33
V1923,0.3
V1924,0.22
V1925,0.26
V1926,0.33
V1927,0.19
V1928,0.37
V1929,0.37
V1930,0.07
V1931,0.07
V1932,0.33
V1933,0.26
V1934,0.22
V1935,0.37
V1936,0.3
V1937,0.37
V1938,0.37
V1939,0.15
V1940,0.3
V1941,0.37
V1942,0.33
V1943,0.37
V1944,0.26
V1945,0.26
V1946,0.33
V1947,0.37
V1948,0.37
V1949,0.07
V1950,0.37
V1951,0.37
V1952,0.52
V1953,0.19
V1954,0.26
V1955,0.3
V1956,0.19
V1957,0.22
V1958,0.19
V1959,0.26
V1960,0.37
V1961,0.33
V1962,0.3
V1963,0.22
V1964,0.26
V1965,0.37
V1966,0.33
V1967,0.22
V1968,0.33
V1969,0.37
V1970,0.37
V1971,0.07
V1972,0.33
V1973,0.07
V1974,0.22
V1975,0.3
V1976,0.3
V1977,0.07
V1978,0.3
V1979,0.33
V1980,0.19
V1981,0.11
V1982,0.26
V1983,0.07
V1984,0.33
V1985,0.3
V1986,0.33
V1987,0.15
V1988,0.37
V1989,0.19
V1990,0
V1991,0.41
V1992,0.07
V1993,0.3
V1994,0.33
V1995,0.33
V1996,0.15
V1997,0.37
V1998,0.11
V1999,0.37
V2000,0.04
V2001,0.07
V2002,0.3
V2003,0.26
V2004,0.37
V2005,0.19
V2006,0.07
V2007,0.22
V2008,0.3
V2009,0.19
V2010,0
V2011,0.3
V2012,0.22
V2013,0.37
V2014,0.15
V2015,0.22
V2016,0.15
V2017,0.33
V2018,0.19
V2019,0.26
V2020,0.22
V2021,0.22
V2022,0.37
V2023,0.22
V2024,0.11
V2025,0.15
V2026,0.26
V2027,0.19
V2028,0.33
V2029,0.22
V2030,0.26
V2031,0.3
V2032,0.33
V2033,0.07
V2034,0.26
V2035,0.37
V2036,0.26
V2037,0.07
V2038,0.37
V2039,0.3
V2040,0.19
V2041,0.33
V2042,0.26
V2043,0.33
V2044,0.37
V2045,0.33
V2046,0.37
V2047,0.04
V2048,0.37
V2049,0.07
V2050,0.19
V2051,0.37
V2052,0.37
V2053,0.26
V2054,0.33
V2055,0.3
V2056,0.33
V2057,0.22
V2058,0.41
V2059,0.33
V2060,0.33
V2061,0.15
V2062,0.15
V2063,0.41
V2064,0.19
V2065,0.33
V2066,0.11
V2067,0.11
V2068,0.04
V2069,0.07
V2070,0.11
V2071,0.37
V2072,0.19
V2073,0.15
V2074,0.26
V2075,0.37
V2076,0.26
V2077,0.11
V2078,0.15
V2079,0.33
V2080,0.33
V2081,0.3
V2082,0.33
V2083,0.22
V2084,0.22
V2085,0.37
V2086,0.37
V2087,0.11
V2088,0.11
V2089,0.37
V2090,0.33
V2091,0.22
V2092,0.07
V2093,0.37
V2094,0.26
V2095,0.37
V2096,0.37
V2097,0.19
V2098,0.3
V2099,0.3
V2100,0.63
V2101,0.33
V2102,0.04
V2103,0.33
V2104,0.26
V2105,0.33
V2106,0.19
V2107,0.37
V2108,0.26
V2109,0.11
V2110,0.37
V2111,0.19
V2112,0.37
V2113,0.33
V2114,0.3
V2115,0.15
V2116,0.07
V2117,0.33
V2118,0.33
V2119,0.33
V2120,0.44
V2121,0.37
V2122,0.26
V2123,0.19
V2124,0.37
V2125,0.26
V2126,0.04
V2127,0.15
V2128,0.3
V2129,0.22
V2130,0.19
V2131,0.3
V2132,0.19
V2133,0.22
V2134,0.26
V2135,0.37
V2136,0.3
V2137,0.33
V2138,0.33
V2139,0.22
V2140,0.37
V2141,0.22
V2142,0.33
V2143,0.22
V2144,0.11
V2145,0.11
V2146,0.33
V2147,0.3
V2148,0.15
V2149,0.37
V2150,0.37
V2151,0.37
V2152,0.3
V2153,0.3
V2154,0.22
V2155,0.37
V2156,0.3
V2157,0.3
V2158,0.26
V2159,0.26
V2160,0.37
V2161,0.37
V2162,0.33
V2163,0.26
V2164,0.22
V2165,0.3
V2166,0.3
V2167,0.11
V2168,0.3
V2169,0.11
V2170,0.3
V2171,0.3
V2172,0.04
V2173,0.33
V2174,0.33
V2175,0.04
V2176,0.19
V2177,0.33
V2178,0.33
V2179,0.22
V2180,0.33
V2181,0.04
V2182,0.11
V2183,0.37
V2184,0.33
V2185,0.22
V2186,0.22
V2187,0.15
V2188,0.07
V2189,0.37
V2190,0.33
V2191,0.11
V2192,0.33
V2193,0.3
V2194,0.44
V2195,0.37
V2196,0.15
V2197,0.19
V2198,0.26
V2199,0.07
V2200,0.3
V2201,0.37
V2202,0.19
V2203,0.22
V2204,0.26
V2205,0.33
V2206,0.22
V2207,0.33
V2208,0.19
V2209,0.26
V2210,0.19
V2211,0.07
V2212,0.15
V2213,0.33
V2214,0.37
V2215,0.19
V2216,0.93
V2217,0.19
V2218,0.37
V2219,0.33
V2220,0.26
V2221,0.15
V2222,0.26
V2223,0.26
V2224,0.15
V2225,0.33
V2226,0.22
V2227,0.37
V2228,0.3
V2229,0.37
V2230,0.37
V2231,0.26
V2232,0.3
V2233,0.15
V2234,0.11
V2235,0.37
V2236,0.37
V2237,0.26
V2238,0.11
V2239,0.22
V2240,0.07
V2241,0.11
V2242,0.37
V2243,0.22
V2244,0.33
V2245,0.11
V2246,0.19
V2247,0.19
V2248,0.3
V2249,0.3
V2250,0.33
V2251,0.19
V2252,0.22
V2253,0.3
V2254,0.07
V2255,0.37
V2256,0.26
V2257,0.67
V2258,0.33
V2259,0.33
V2260,0.37
V2261,0.07
V2262,0.56
V2263,0.19
V2264,0.37
V2265,0.15
V2266,0.33
V2267,0.15
V2268,0.04
V2269,0.33
V2270,0.41
V2271,0.3
V2272,0.11
V2273,0.11
V2274,0.19
V2275,0.19
V2276,0.11
V2277,0.33
V2278,0.11
V2279,0.15
V2280,0.44
V2281,0.37
V2282,0.33
V2283,0.26
V2284,0.11
V2285,0.3
V2286,0.07
V2287,0.33
V2288,0.22
V2289,0.19
V2290,0.37
V2291,0.37
V2292,0.19
V2293,0.33
V2294,0.33
V2295,0.3
V2296,0.26
V2297,0.26
V2298,0.22
V2299,0.33
V2300,0.15
V2301,0.19
V2302,0.37
V2303,0.37
V2304,0.37
V2305,0.37
V2306,0.19
V2307,0.22
V2308,0.07
V2309,0.37
V2310,0.33
V2311,0.22
V2312,0.15
V2313,0.37
V2314,0.26
V2315,0.07
V2316,0.11
V2317,0.37
V2318,0.22
V2319,0.3
V2320,0.15
V2321,0.22
V2322,0.33
V2323,0.7
V2324,0.26
V2325,0.22
V2326,0.15
V2327,0.37
V2328,0.22
V2329,0.19
V2330,0.3
V2331,0.22
V2332,0.04
V2333,0.37
V2334,0.33
V2335,0.37
V2336,0.19
V2337,0.3
V2338,0.15
V2339,0.37
V2340,0.07
V2341,0.04
V2342,0.04
V2343,0.48
V2344,0.11
V2345,0.89
V2346,0.37
V2347,0.3
V2348,0.22
V2349,0.33
V2350,0
V2351,0.37
V2352,0.3
V2353,0.15
V2354,0.07
V2355,0.22
V2356,0.33
V2357,0.19
V2358,0.37
V2359,0.37
V2360,0.26
V2361,0.37
V2362,0.33
V2363,0.3
V2364,0.22
V2365,0.37
V2366,0.15
V2367,0.3
V2368,0.3
V2369,0.33
V2370,0.33
V2371,0
V2372,0.3
V2373,0.26
V2374,0.37
V2375,0.22
V2376,0.33
V2377,0
V2378,0.33
V2379,0.3
V2380,0.33
V2381,0.33
V2382,0.3
V2383,0.3
V2384,0
V2385,0.3
V2386,0.37
V2387,0.04
V2388,0.37
V2389,0.37
V2390,0.3
V2391,0.11
V2392,0.33
V2393,0.26
V2394,0.33
V2395,0.07
V2396,0.3
V2397,0.11
V2398,0.37
V2399,0.19
V2400,0.37
V2401,0.26
V2402,0.15
V2403,0.37
V2404,0.19
V2405,0.11
V2406,0.37
V2407,0.33
V2408,0.37
V2409,0.15
V2410,0.37
V2411,0.22
V2412,0.37
V2413,0.15
V2414,0.11
V2415,0.33
V2416,0.04
V2417,0.19
V2418,0.22
V2419,0.04
V2420,0.37
V2421,0.3
V2422,0.3
V2423,0.3
V2424,0.3
V2425,0.33
V2426,0.3
V2427,0.3
V2428,0.22
V2429,0.19
V2430,0.26
V2431,0.26
V2432,0.37
V2433,0.33
V2434,0.33
V2435,0.33
V2436,0.3
V2437,0.04
V2438,0.22
V2439,0.3
V2440,0.19
V2441,0.3
V2442,0.22
V2443,0.19
V2444,0.11
V2445,0.19
V2446,0.26
V2447,0.3
V2448,0.3
V2449,0.22
V2450,0.37
V2451,0.26
V2452,0.3
V2453,0.19
V2454,0.3
V2455,0.33
V2456,0.33
V2457,0.33
V2458,0.3
V2459,0.04
V2460,0.37
V2461,0.37
V2462,0.15
V2463,0.3
V2464,0.11
V2465,0.26
V2466,0.37
V2467,0.19
V2468,0.04
V2469,0.3
V2470,0.22
V2471,0.3
V2472,0.26
V2473,0.3
V2474,0.33
V2475,0.33
V2476,0.19
V2477,0.15
V2478,0.07
V2479,0.33
V2480,0.33
V2481,0.07
V2482,0.26
V2483,0.04
V2484,0.3
V2485,0.11
V2486,0.33
V2487,0.07
V2488,0.37
V2489,0.19
V2490,0.22
V2491,0.33
V2492,0.22
V2493,0.37
V2494,0.26
V2495,0.15
V2496,0.11
V2497,0.37
V2498,0.85
V2499,0.22
V2500,0.19
V2501,0.33
V2502,0.11
V2503,0.33
V2504,0.37
V2505,0.33
V2506,0.37
V2507,0.33
V2508,0.15
V2509,0.3
V2510,0.19
V2511,0.26
V2512,0.22
V2513,0.26
V2514,0.22
V2515,0.3
V2516,0.3
V2517,0.22
V2518,0.15
V2519,0.07
V2520,0.3
V2521,0.04
V2522,0.33
V2523,0.07
V2524,0.22
V2525,0.33
V2526,0.37
V2527,0.37
V2528,0.22
V2529,0.3
V2530,0.3
V2531,0.37
V2532,0.37
V2533,0.37
V2534,0.37
V2535,0.37
V2536,0.22
V2537,0.15
V2538,0.33
V2539,0.3
V2540,0.37
V2541,0.22
V2542,0.33
V2543,0.59
V2544,0.22
V2545,0.33
V2546,0.26
V2547,0.3
V2548,0.15
V2549,0.37
V2550,0.22
V2551,0.07
V2552,0.11
V2553,0.37
V2554,0.33
V2555,0.07
V2556,0.07
V2557,0.22
V2558,0.48
V2559,0.11
V2560,0.15
V2561,0.26
V2562,0.22
V2563,0.37
V2564,0.3
V2565,0.26
V2566,0.19
V2567,0.3
V2568,0.19
V2569,0.37
V2570,0.04
V2571,0.37
V2572,0.37
V2573,0.33
V2574,0.07
V2575,0.22
V2576,0.26
V2577,0.07
V2578,0.07
V2579,0.11
V2580,0.11
V2581,0.37
V2582,0.26
V2583,0.33
V2584,0.07
V2585,0.26
V2586,0.37
V2587,0.3
V2588,0.37
V2589,0.37
V2590,0.15
V2591,0.15
V2592,0.37
V2593,0.37
V2594,0.19
V2595,0.19
V2596,0.37
V2597,0.33
V2598,0.3
V2599,0.37
V2600,0.15
V2601,0.26
V2602,0.22
V2603,0.33
V2604,0.33
V2605,0.37
V2606,0.33
V2607,0.37
V2608,0.37
V2609,0.15
V2610,0.22
V2611,0.3
V2612,0.33
V2613,0.26
V2614,0.37
V2615,0.22
V2616,0.11
V2617,0.07
V2618,0.67
V2619,0.3
V2620,0.26
V2621,0.26
V2622,0.04
V2623,0.15
V2624,0.33
V2625,0.33
V2626,0.26
V2627,0.11
V2628,0.19
V2629,0.26
V2630,0.33
V2631,0.22
V2632,0.04
V2633,0.33
V2634,0.33
V2635,0.11
V2636,0.15
V2637,0.22
V2638,0.33
V2639,0.3
V2640,0.33
V2641,0.33
V2642,0.22
V2643,0.22
V2644,0.33
V2645,0.26
V2646,0.04
V2647,0.15
V2648,0.26
V2649,0.19
V2650,0.22
V2651,0.3
V2652,0.37
V2653,0.85
V2654,0.19
V2655,0.3
V2656,0.22
V2657,0.22
V2658,0.3
V2659,0.3
V2660,0.19
V2661,0.56
V2662,0.22
V2663,0.11
V2664,0.11
V2665,0.22
V2666,0.3
V2667,0.37
V2668,0.04
V2669,0.26
V2670,0.15
V2671,0.11
V2672,0.37
V2673,0.37
V2674,0.26
V2675,0.33
V2676,0.19
V2677,0.41
V2678,0.33
V2679,0.33
V2680,0.37
V2681,0.26
V2682,0.04
V2683,0.33
V2684,0.37
V2685,0.19
V2686,0.07
V2687,0.3
V2688,0.3
V2689,0.22
V2690,0.07
V2691,0.37
V2692,0.11
V2693,0.37
V2694,0.26
V2695,0.37
V2696,0.37
V2697,0.37
V2698,0.22
V2699,0.37
V2700,0.37
V2701,0.22
V2702,0.22
V2703,0.15
V2704,0.26
V2705,0.07
V2706,0.15
V2707,0.37
V2708,0.3
V2709,0.26
V2710,0.15
V2711,0
V2712,0.19
V2713,0.3
V2714,0.37
V2715,0.11
V2716,0.19
V2717,0.11
V2718,0.3
V2719,0.37
V2720,0.07
V2721,0.11
V2722,0.33
V2723,0.26
V2724,0.33
V2725,0.3
V2726,0.3
V2727,0.37
V2728,0.37
V2729,0.26
V2730,0.37
V2731,0.19
V2732,0.11
V2733,0.22
V2734,0.3
V2735,0.19
V2736,0.15
V2737,0.37
V2738,0.3
V2739,0.26
V2740,0.33
V2741,0.07
V2742,0.41
V2743,0.3
V2744,0.26
V2745,0.48
V2746,0.11
V2747,0.33
V2748,0.22
V2749,0.37
V2750,0.37
V2751,0.26
V2752,0.33
V2753,0.3
V2754,0.26
V2755,0.3
V2756,0.15
V2757,0.19
V2758,0.15
V2759,0.3
V2760,0.04
V2761,0.37
V2762,0.07
V2763,0.15
V2764,0.07
V2765,0.26
V2766,0.37
V2767,0.56
V2768,0.37
V2769,0.33
V2770,0.3
V2771,0.26
V2772,0.3
V2773,0.26
V2774,0.11
V2775,0.11
V2776,0.3
V2777,0.26
V2778,0.26
V2779,0.19
V2780,0.3
V2781,0.26
V2782,0.37
V2783,0.22
V2784,0.04
V2785,0.19
V2786,0.3
V2787,0.15
V2788,0.19
V2789,0.07
V2790,0.15
V2791,0.48
V2792,0.33
V2793,0.37
V2794,0.33
V2795,0.11
V2796,0.22
V2797,0.3
V2798,0.3
V2799,0.37
V2800,0.37
V2801,0.15
V2802,0.15
V2803,0.41
V2804,0.07
V2805,0.15
V2806,0.26
V2807,0.37
V2808,0.37
V2809,0.26
V2810,0.07
V2811,0.33
V2812,0.07
V2813,0.3
V2814,0.3
V2815,0.37
V2816,0.15
V2817,0.3
V2818,0.37
V2819,0.11
V2820,0.33
V2821,0.3
V2822,0.7
V2823,0.3
V2824,0.33
V2825,0.33
V2826,0.41
V2827,0.11
V2828,0.33
V2829,0.3
V2830,0.3
V2831,0.3
V2832,0.78
V2833,0.15
V2834,0.33
V2835,0
V2836,0.33
V2837,0.33
V2838,0.04
V2839,0.33
V2840,0.11
V2841,0.22
V2842,0
V2843,0.22
V2844,0.3
V2845,0.37
V2846,0.37
V2847,0.37
V2848,0.33
V2849,0.3
V2850,0.33
V2851,0.11
V2852,0.33
V2853,0.37
V2854,0.3
V2855,0.22
V2856,0.37
V2857,0.11
V2858,0.37
V2859,0.19
V2860,0.3
V2861,0.07
V2862,0.26
V2863,0.26
V2864,0.37
V2865,0.33
V2866,0.26
V2867,0
V2868,0.37
V2869,0.22
V2870,0.33
V2871,0.07
V2872,0.11
V2873,0.33
V2874,0.26
V2875,0.33
V2876,0.33
V2877,0.37
V2878,0.37
V2879,0.33
V2880,0.37
V2881,0.48
V2882,0.33
V2883,0.3
V2884,0.59
V2885,0.19
V2886,0.37
V2887,0.37
V2888,0.37
V2889,0.22
V2890,0.33
V2891,0.19
V2892,0.33
V2893,0.19
V2894,0.19
V2895,0.26
V2896,0.07
V2897,0.22
V2898,0.11
V2899,0.19
V2900,0.37
V2901,0.33
V2902,0.37
V2903,0.04
V2904,0.19
V2905,0.33
V2906,0.26
V2907,0.07
V2908,0.37
V2909,0.3
V2910,0.26
V2911,0.26
V2912,0.37
V2913,0.3
V2914,0.15
V2915,0.22
V2916,0.19
V2917,0.19
V2918,0.26
V2919,0.19
V2920,0.26
V2921,0.07
V2922,0.3
V2923,0.04
V2924,0.33
V2925,0.33
V2926,0.37
V2927,0.33
V2928,0.33
V2929,0.33
V2930,0.22
V2931,0.33
V2932,0.15
V2933,0.19
V2934,0.26
V2935,0.37
V2936,0.37
V2937,0.22
V2938,0.11
V2939,0.37
V2940,0.33
V2941,0.15
V2942,0.3
V2943,0.37
V2944,0.37
V2945,0.33
V2946,0.26
V2947,0.22
V2948,0.33
V2949,0.3
V2950,0.26
V2951,0.19
V2952,0.22
V2953,0.26
V2954,0.33
V2955,0.81
V2956,0.37
V2957,0.26
V2958,0.26
V2959,0.85
V2960,0.07
V2961,0.11
V2962,0.22
V2963,0.3
V2964,0.19
V2965,0.3
V2966,0.19
V2967,0.37
V2968,0.3
V2969,0.33
V2970,0.22
V2971,0.15
V2972,0.22
V2973,0.19
V2974,0.11
V2975,0.3
V2976,0.19
V2977,0.33
V2978,0.3
V2979,0.22
V2980,0.37
V2981,0.11
V2982,0.11
V2983,0.22
V2984,0.26
V2985,0.15
V2986,0.85
V2987,0.26
V2988,0.15
V2989,0.15
V2990,0.37
V2991,0.3
V2992,0.37
V2993,0.15
V2994,0.33
V2995,0.3
V2996,0.7
V2997,0.22
V2998,0.3
V2999,0.33
V3000,0.37
V3001,0.26
V3002,0.3
V3003,0.33
V3004,0.22
V3005,0.37
V3006,0.37
V3007,0.19
V3008,0.33
V3009,0.85
V3010,0.3
V3011,0.22
V3012,0.19
V3013,0.19
V3014,0.22
V3015,0.33
V3016,0.22
V3017,0.22
V3018,0.48
V3019,0.3
V3020,0.37
V3021,0.33
V3022,0.04
V3023,0.19
V3024,0.19
V3025,0.04
V3026,0.33
V3027,0.22
V3028,0.07
V3029,0.3
V3030,0.15
V3031,0.11
V3032,0.48
V3033,0.19
V3034,0.3
V3035,0.15
V3036,0.3
V3037,0.37
V3038,0.33
V3039,0.37
V3040,0.3
V3041,0.22
V3042,0.33
V3043,0.33
V3044,0.37
V3045,0.33
V3046,0.26
V3047,0.3
V3048,0.3
V3049,0.33
V3050,0.19
V3051,0.22
V3052,0.37
V3053,0.3
V3054,0.37
V3055,0.33
V3056,0.37
V3057,0.22
V3058,0.22
V3059,0.33
V3060,0.3
V3061,0.37
V3062,0.33
V3063,0.3
V3064,0.3
V3065,0.33
V3066,0.37
V3067,0.37
V3068,0.44
V3069,0.26
V3070,0.33
V3071,0.19
V3072,0.37
V3073,0.37
V3074,0.37
V3075,0.22
V3076,0.22
V3077,0.33
V3078,0.19
V3079,0.3
V3080,0.26
V3081,0.15
V3082,0.37
V3083,0.3
V3084,0.37
V3085,0.22
V3086,0.26
V3087,0.37
V3088,0.26
V3089,0.22
V3090,0.33
V3091,0.37
V3092,0.37
V3093,0.33
V3094,0.33
V3095,0.19
V3096,0.22
V3097,0.37
V3098,0.37
V3099,0.15
V3100,0.37
V3101,0.37
V3102,0.19
V3103,0.33
V3104,0.3
V3105,0.15
V3106,0.37
V3107,0.3
V3108,0.19
V3109,0.26
V3110,0.3
V3111,0.33
V3112,0.3
V3113,0.33
V3114,0.33
V3115,0.37
V3116,0.04
V3117,0.37
V3118,0.33
V3119,0.33
V3120,0.37
V3121,0.37
V3122,0.26
V3123,0.26
V3124,0.3
V3125,0.26
V3126,0.33
V3127,0.37
V3128,0.37
V3129,0.19
V3130,0.3
V3131,0.37
V3132,0.07
V3133,0.41
V3134,0.26
V3135,0.26
V3136,0.37
V3137,0.33
V3138,0.3
V3139,0.3
V3140,0.33
V3141,0.37
V3142,0.15
V3143,0.37
V3144,0.37
V3145,0.22
V3146,0.3
V3147,0.33
V3148,0.15
V3149,0.19
V3150,0.33
V3151,0.26
V3152,0.26
V3153,0.37
V3154,0.37
V3155,0.33
V3156,0.15
V3157,0.19
V3158,0.11
V3159,0.37
V3160,0.37
V3161,0.37
V3162,0.37
V3163,0.22
V3164,0.07
V3165,0.19
V3166,0.11
V3167,0.33
V3168,0.3
V3169,0.26
V3170,0.37
V3171,0.3
V3172,0.33
V3173,0.04
V3174,0.19
V3175,0.37
V3176,0.11
V3177,0.26
V3178,0.22
V3179,0.3
V3180,0.37
V3181,0.22
V3182,0.19
V3183,0.37
V3184,0.3
V3185,0.22
V3186,0.19
V3187,0.26
V3188,0.33
V3189,0.04
V3190,0.26
V3191,0.33
V3192,0.26
V3193,0.15
V3194,0.22
V3195,0.19
V3196,0.33
V3197,0.26
V3198,0.33
V3199,0.15
V3200,0.3
V3201,0.07
V3202,0.3
V3203,0.56
V3204,0.37
V3205,0.33
V3206,0.37
V3207,0.37
V3208,0.33
V3209,0.37
V3210,0.37
V3211,0.15
V3212,0.26
V3213,0.26
V3214,0.3
V3215,0.37
V3216,0.33
V3217,0.11
V3218,0.26
V3219,0.11
V3220,0.11
V3221,0.3
V3222,0.04
V3223,0.26
V3224,0.22
V3225,0.3
V3226,0.04
V3227,0.07
V3228,0.15
V3229,0.07
V3230,0.33
V3231,0.19
V3232,0.33
V3233,0.15
V3234,0.26
V3235,0.37
V3236,0.07
V3237,0.33
V3238,0.37
V3239,0.19
V3240,0.3
V3241,0.33
V3242,0.37
V3243,0.3
V3244,0.26
V3245,0.07
V3246,0.22
V3247,0.37
V3248,0.67
V3249,0.3
V3250,0.37
V3251,0.37
V3252,0.19
V3253,0.3
V3254,0.19
V3255,0.33
V3256,0.19
V3257,0.3
V3258,0.26
V3259,0.3
V3260,0.07
V3261,0.26
V3262,0.15
V3263,0.3
V3264,0.11
V3265,0.22
V3266,0.04
V3267,0.26
V3268,0.37
V3269,0.37
V3270,0.33
V3271,0.3
V3272,0.11
V3273,0.07
V3274,0.22
V3275,0.41
V3276,0.3
V3277,0.3
V3278,0.15
V3279,0.22
V3280,0.33
V3281,0.15
V3282,0.11
V3283,0.37
V3284,0.22
V3285,0.15
V3286,0.26
V3287,0.3
V3288,0.37
V3289,0.19
V3290,0.37
V3291,0.37
V3292,0.37
V3293,0.37
V3294,0.37
V3295,0.22
V3296,0.33
V3297,0.33
V3298,0.26
V3299,0.33
V3300,0.19
V3301,0.37
V3302,0.33
V3303,0.3
V3304,0.04
V3305,0.3
V3306,0.3
V3307,0.26
V3308,0.15
V3309,0.22
V3310,0.26
V3311,0.19
V3312,0.37
V3313,0.19
V3314,0.15
V3315,0.11
V3316,0.37
V3317,0.19
V3318,0.26
V3319,0.07
V3320,0.22
V3321,0.19
V3322,0.3
V3323,0.33
V3324,0
V3325,0.26
V3326,0.22
V3327,0.15
V3328,0.04
V3329,0.22
V3330,0.19
V3331,0.33
V3332,0.33
V3333,0.89
V3334,0.3
V3335,0.22
V3336,0.26
V3337,0.3
V3338,0.07
V3339,0.37
V3340,0.33
V3341,0.33
V3342,0.26
V3343,0.37
V3344,0.26
V3345,0.37
V3346,0.37
V3347,0.33
V3348,0.37
V3349,0.37
V3350,0.22
V3351,0.11
V3352,0.22
V3353,0.33
V3354,0.11
V3355,0.3
V3356,0.3
V3357,0.37
V3358,0.33
V3359,0.41
V3360,0.11
V3361,0.33
V3362,0.15
V3363,0.33
V3364,0.33
V3365,0.22
V3366,0.3
V3367,0.37
V3368,0.07
V3369,0
V3370,0.04
V3371,0.48
V3372,0.3
V3373,0.15
V3374,0.26
V3375,0.37
V3376,0.15
V3377,0.33
V3378,0.15
V3379,0.3
V3380,0.15
V3381,0.07
V3382,0.37
V3383,0.11
V3384,0.07
V3385,0.26
V3386,0.3
V3387,0.15
V3388,0.3
V3389,0.3
V3390,0.3
V3391,0.33
V3392,0.33
V3393,0.15
V3394,0.33
V3395,0.33
V3396,0.3
V3397,0.15
V3398,0.22
V3399,0.3
V3400,0.22
V3401,0.37
V3402,0.19
V3403,0.3
V3404,0.19
V3405,0.37
V3406,0
V3407,0.07
V3408,0
V3409,0.19
V3410,0.37
V3411,0.22
V3412,0.22
V3413,0.37
V3414,0.37
V3415,0.26
V3416,0.22
V3417,0.3
V3418,0.33
V3419,0.3
V3420,0.33
V3421,0.3
V3422,0.19
V3423,0.3
V3424,0.22
V3425,0.37
V3426,0.19
V3427,0.3
V3428,0.11
V3429,0.19
V3430,0.26
V3431,0.19
V3432,0.15
V3433,0.3
V3434,0.33
V3435,0.26
V3436,0.19
V3437,0.3
V3438,0.3
V3439,0.26
V3440,0.22
V3441,0.26
V3442,0.37
V3443,0.37
V3444,0
V3445,0.26
V3446,0.37
V3447,0.37
V3448,0.07
V3449,0.11
V3450,0.07
V3451,0.04
V3452,0.15
V3453,0.19
V3454,0.3
V3455,0.33
V3456,0.3
V3457,0.26
V3458,0.04
V3459,0.3
V3460,0.3
V3461,0.22
V3462,0.33
V3463,0.22
V3464,0.22
V3465,0.33
V3466,0.3
V3467,0.33
V3468,0.15
V3469,0.33
V3470,0.33
V3471,0.19
V3472,0.37
V3473,0.3
V3474,0.15
V3475,0.37
V3476,0.33
V3477,0.37
V3478,0.19
V3479,0.15
V3480,0.3
V3481,0.19
V3482,0.04
V3483,0
V3484,0.3
V3485,0.26
V3486,0.3
V3487,0.37
V3488,0.33
V3489,0.22
V3490,0.26
V3491,0.15
V3492,0.33
V3493,0.15
V3494,0.26
V3495,0.3
V3496,0.19
V3497,0.26
V3498,0.15
V3499,0.37
V3500,0.22
V3501,0.19
V3502,0.26
V3503,0.22
V3504,0.33
V3505,0.11
V3506,0.15
V3507,0.41
V3508,0.33
V3509,0.33
V3510,0.33
V3511,0.15
V3512,0.26
V3513,0.37
V3514,0.19
V3515,0.19
V3516,0.26
V3517,0.19
V3518,0.26
V3519,0.22
V3520,0.19
V3521,0.11
V3522,0.19
V3523,0.07
V3524,0.3
V3525,0.33
V3526,0.26
V3527,0.15
V3528,0.37
V3529,0.37
V3530,0.22
V3531,0.37
V3532,0.15
V3533,0.19
V3534,0.37
V3535,0.22
V3536,0.11
V3537,0.26
V3538,0.19
V3539,0.19
V3540,0.19
V3541,0.15
V3542,0.37
V3543,0.3
V3544,0.37
V3545,0.07
V3546,0.3
V3547,0.37
V3548,0.3
V3549,0.33
V3550,0.33
V3551,0.37
V3552,0.19
V3553,0.37
V3554,0.15
V3555,0.26
V3556,0.3
V3557,0.37
V3558,0.37
V3559,0.22
V3560,0.26
V3561,0.22
V3562,0.37
V3563,0.22
V3564,0.15
V3565,0.3
V3566,0.3
V3567,0.37
V3568,0.19
V3569,0.33
V3570,0.3
V3571,0.37
V3572,0.3
V3573,0.37
V3574,0.3
V3575,0.3
V3576,0.22
V3577,0.37
V3578,0.37
V3579,0.33
V3580,0.22
V3581,0.22
V3582,0.3
V3583,0.33
V3584,0.3
V3585,0.3
V3586,0.3
V3587,0.26
V3588,0.33
V3589,0.26
V3590,0.37
V3591,0.37
V3592,0.3
V3593,0.3
V3594,0.3
V3595,0.33
V3596,0.37
V3597,0.22
V3598,0.37
V3599,0.33
V3600,0.37
V3601,0.15
V3602,0.15
V3603,0.15
V3604,0.37
V3605,0.37
V3606,0.26
V3607,0.37
V3608,0.37
V3609,0.33
V3610,0.37
V3611,0.37
V3612,0.3
V3613,0.3
V3614,0.33
V3615,0.33
V3616,0.41
V3617,0.37
V3618,0.37
V3619,0.37
V3620,0.3
V3621,0.26
V3622,0.3
V3623,0.37
V3624,0.37
V3625,0.3
V3626,0.37
V3627,0.37
V3628,0.11
V3629,0.33
V3630,0.3
V3631,0.3
